Time, Ptotal,regD,Time regD,power
6057.25,19793.12891,,,
6057.5,19793.12891,,,
6057.75,19794.86328,,,
6058,19795.30469,,,
6058.25,19801.1543,,,
6058.5,19807.57813,,,
6058.75,19815.38672,,,
6059,19830.66797,,,
6059.25,19837.07617,,,
6059.5,19839.87305,,,
6059.75,19849.49414,,,
6060,19856.01953,,,
6060.25,19864.19531,,,
6060.5,19876.80859,,,
6060.75,19882.76758,,,
6061,19882.76758,,,
6061.25,19886.44141,,,
6061.5,19892.0293,,,
6061.75,19892.5918,,,
6062,19892.5918,,,
6062.25,19896.06445,,,
6062.5,19897.80078,,,
6062.75,19897.80078,,,
6063,19897.80078,,,
6063.25,19903.01367,,,
6063.5,19903.01367,,,
6063.75,19903.01367,,,
6064,19903.01367,,,
6064.25,19908.23242,,,
6064.5,19908.23242,,,
6064.75,19908.23242,,,
6065,19908.23242,,,
6065.25,19908.23242,,,
6065.5,19908.23242,,,
6065.75,19908.23242,,,
6066,19908.23242,,,
6066.25,19908.23242,,,
6066.5,19908.23242,,,
6066.75,19908.23242,,,
6067,19908.23242,,,
6067.25,19908.23242,,,
6067.5,19908.23242,,,
6067.75,19908.23242,,,
6068,19908.23242,,,
6068.25,19908.23242,,,
6068.5,19908.23242,,,
6068.75,19908.23242,,,
6069,19908.23242,,,
6069.25,19908.23242,,,
6069.5,19908.23242,,,
6069.75,19908.23242,,,
6070,19908.23242,,,
6070.25,19908.23242,,,
6070.5,19908.23242,,,
6070.75,19908.23242,,,
6071,19908.23242,,,
6071.25,19908.23242,,,
6071.5,19908.23242,,,
6071.75,19908.23242,,,
6072,19908.23242,,,
6072.25,19908.23242,,,
6072.5,19908.23242,,,
6072.75,19908.23242,,,
6073,19908.23242,,,
6073.25,19908.23242,,,
6073.5,19908.23242,,,
6073.75,19908.23242,,,
6074,19908.23242,,,
6074.25,19908.23242,,,
6074.5,19908.23242,,,
6074.75,19908.23242,,,
6075,19908.23242,,,
6075.25,19908.23242,,,
6075.5,19908.23242,,,
6075.75,19908.23242,,,
6076,19908.23242,,,
6076.25,19908.23242,,,
6076.5,19908.23242,,,
6076.75,19908.23242,,,
6077,19908.23242,,,
6077.25,19908.23242,,,
6077.5,19908.23242,,,
6077.75,19908.23242,,,
6078,19908.23242,,,
6078.25,19908.23242,,,
6078.5,19908.23242,,,
6078.75,19908.23242,,,
6079,19908.23242,,,
6079.25,19908.23242,,,
6079.5,19908.23242,,,
6079.75,19908.23242,,,
6080,19908.23242,,,
6080.25,19908.23242,,,
6080.5,19908.23242,,,
6080.75,19908.23242,,,
6081,19908.23242,,,
6081.25,19908.23242,,,
6081.5,19908.23242,,,
6081.75,19908.23242,,,
6082,19908.23242,,,
6082.25,19908.23242,,,
6082.5,19908.23242,,,
6082.75,19908.23242,,,
6083,19908.23242,,,
6083.25,19908.23242,,,
6083.5,19908.23242,,,
6083.75,19908.23242,,,
6084,19908.23242,,,
6084.25,19908.23242,,,
6084.5,19908.23242,,,
6084.75,19908.23242,,,
6085,19908.23242,,,
6085.25,19908.23242,,,
6085.5,19908.23242,,,
6085.75,19908.23242,,,
6086,19908.23242,,,
6086.25,19908.23242,,,
6086.5,19908.23242,,,
6086.75,19908.23242,,,
6087,19908.23242,,,
6087.25,19908.23242,,,
6087.5,19908.23242,,,
6087.75,19908.23242,,,
6088,19908.23242,,,
6088.25,19908.23242,,,
6088.5,19908.23242,,,
6088.75,19908.23242,,,
6089,19908.23242,,,
6089.25,19908.23242,,,
6089.5,19908.23242,,,
6089.75,19908.23242,,,
6090,19908.23242,,,
6090.25,19908.23242,,,
6090.5,19908.23242,,,
6090.75,19908.23242,,,
6091,19908.23242,,,
6091.25,19908.23242,,,
6091.5,19908.23242,,,
6091.75,19908.23242,,,
6092,19908.23242,,,
6092.25,19908.23242,,,
6092.5,19908.23242,,,
6092.75,19908.23242,,,
6093,19908.23242,,,
6093.25,19908.23242,,,
6093.5,19908.23242,,,
6093.75,19908.23242,,,
6094,19908.23242,,,
6094.25,19908.23242,,,
6094.5,19908.23242,,,
6094.75,19908.23242,,,
6095,19908.23242,,,
6095.25,19908.23242,,,
6095.5,19908.23242,,,
6095.75,19908.23242,,,
6096,19908.23242,,,
6096.25,19908.23242,,,
6096.5,19908.23242,,,
6096.75,19908.23242,,,
6097,19908.23242,,,
6097.25,19908.23242,,,
6097.5,19908.23242,,,
6097.75,19908.23242,,,
6098,19908.23242,,,
6098.25,19908.23242,,,
6098.5,19908.23242,,,
6098.75,19908.23242,,,
6099,19908.23242,,,
6099.25,19908.23242,,,
6099.5,19908.23242,,,
6099.75,19908.23242,,,
6100,19908.23242,,,
6100.25,19908.23242,,,
6100.5,19908.23242,,,
6100.75,19908.23242,,,
6101,19908.23242,,,
6101.25,19908.23242,,,
6101.5,19908.23242,,,
6101.75,19908.23242,,,
6102,19908.23242,,,
6102.25,19908.23242,,,
6102.5,19908.23242,,,
