Time, Ptotal,Regd,Time regD
1548,11951.22559,0.219454565,1731.8
1548.25,11943.94531,0.207711774,1733.8
1548.5,11939.37695,0.195968966,1735.8
1548.75,11924.6543,0.184226159,1737.8
1549,11923.39648,0.18209079,1739.8
1549.25,11918.90137,0.179955436,1741.8
1549.5,11918.90137,0.177820083,1743.8
1549.75,11905.43164,0.175684714,1745.8
1550,11905.43164,0.162759566,1747.8
1550.25,11903.44043,0.149834433,1749.8
1550.5,11903.44043,0.136909285,1751.8
1550.75,11900.43555,0.123381046,1753.8
1551,11900.43555,0.109852806,1755.8
1551.25,11900.43555,0.096324575,1757.8
1551.5,11900.43555,0.082796335,1759.8
1551.75,11894.43457,0.082796335,1761.8
1552,11894.43457,0.056534037,1763.8
1552.25,11894.43457,0.049935079,1765.8
1552.5,11894.43457,0.043336122,1767.8
1552.75,11889.94043,0.036737165,1769.8
1553,11889.94043,0.030138208,1771.8
1553.25,11889.94043,0.022284754,1773.8
1553.5,11889.94043,0.0144313,1775.8
1553.75,11889.94043,0.006577846,1777.8
1554,11889.94043,0.006830921,1779.8
1554.25,11889.94043,0.007083996,1781.8
1554.5,11889.94043,0.007337071,1783.8
1554.75,11889.94043,0.007590146,1785.8
1555,11889.94043,0.007843221,1787.8
1555.25,11889.94043,0.003375023,1789.8
1555.5,11889.94043,-0.002246474,1791.8
1555.75,11889.94043,-0.011428621,1793.8
1556,11889.94043,-0.02061077,1795.8
1556.25,11889.94043,-0.029792916,1797.8
1556.5,11889.94043,-0.049390578,1799.8
1556.75,11889.94043,-0.068988241,1801.8
1557,11889.94043,-0.088585901,1803.8
1557.25,11889.94043,-0.104196701,1805.8
1557.5,11889.94043,-0.119807502,1807.8
1557.75,11889.94043,-0.135418294,1809.8
1558,11889.94043,-0.151029103,1811.8
1558.25,11889.94043,-0.166639895,1813.8
1558.5,11889.94043,-0.182250688,1815.8
1558.75,11889.94043,-0.197861497,1817.8
1559,11889.94043,-0.213472289,1819.8
1559.25,11889.94043,-0.229083098,1821.8
1559.5,11889.94043,-0.24469389,1823.8
1559.75,11889.94043,-0.253415462,1825.8
1560,11889.94043,-0.262137049,1827.8
1560.25,11889.94043,-0.270858621,1829.8
1560.5,11889.94043,-0.271598572,1831.8
1560.75,11889.94043,-0.272338523,1833.8
1561,11889.94043,-0.273078506,1835.8
1561.25,11889.94043,-0.273818457,1837.8
1561.5,11889.94043,-0.274558408,1839.8
1561.75,11889.94043,-0.279917831,1841.8
1562,11889.94043,-0.285277285,1843.8
1562.25,11889.94043,-0.312648337,1845.8
1562.5,11889.94043,-0.321741274,1847.8
1562.75,11889.94043,-0.330834212,1849.8
1563,11889.94043,-0.339927182,1851.8
1563.25,11889.94043,-0.34902012,1853.8
1563.5,11889.94043,-0.357200265,1855.8
1563.75,11889.94043,-0.36538041,1857.8
1564,11889.94043,-0.36314197,1859.8
1564.25,11889.94043,-0.360903498,1861.8
1564.5,11889.94043,-0.358665058,1863.8
1564.75,11889.94043,-0.356426618,1865.8
1565,11889.94043,-0.344836609,1867.8
1565.25,11889.94043,-0.333246601,1869.8
1565.5,11889.94043,-0.311513485,1871.8
1565.75,11889.94043,-0.289780339,1873.8
1566,11889.94043,-0.283356554,1875.8
1566.25,11889.94043,-0.27693277,1877.8
1566.5,11889.94043,-0.270508986,1879.8
1566.75,11883.10156,-0.264085217,1881.8
1567,11856.32715,-0.257661433,1883.8
1567.25,11838.41992,-0.258352184,1885.8
1567.5,11811.62695,-0.259042951,1887.8
1567.75,11779.86426,-0.259733701,1889.8
1568,11773.60645,-0.260424452,1891.8
1568.25,11739.7002,-0.246599702,1893.8
1568.5,11698.99805,-0.232774935,1895.8
1568.75,11681.59277,-0.218950185,1897.8
1569,11628.87207,-0.197101363,1899.8
1569.25,11607.12793,-0.175252556,1901.8
1569.5,11601.89258,-0.153403733,1903.8
1569.75,11599.00293,-0.131554919,1905.8
1570,11541.04492,-0.125743138,1907.8
1570.25,11538.86426,-0.119931364,1909.8
1570.5,11531.56934,-0.114119583,1911.8
1570.75,11525.27832,-0.123700116,1913.8
1571,11518.99805,-0.133280642,1915.8
1571.25,11518.99805,-0.142861175,1917.8
1571.5,11518.99805,-0.136943604,1919.8
1571.75,11500.56836,-0.131026017,1921.8
1572,11500.22461,-0.125108439,1923.8
1572.25,11500.22461,-0.106216126,1925.8
1572.5,11500.22461,-0.087323821,1927.8
1572.75,11500.22461,-0.068431508,1929.8
1573,11475.34863,-0.049539203,1931.8
1573.25,11475.34863,-0.030646891,1933.8
1573.5,11475.34863,-0.000482823,1935.8
1573.75,11475.34863,0.015711061,1937.8
1574,11475.34863,0.042560474,1939.8
1574.25,11475.34863,0.042560474,1941.8
1574.5,11475.34863,0.085195625,1943.8
1574.75,11475.34863,0.107601053,1945.8
1575,11475.34863,0.130006489,1947.8
1575.25,11475.34863,0.152411916,1949.8
1575.5,11475.34863,0.174817352,1951.8
1575.75,11475.34863,0.197222772,1953.8
1576,11475.34863,0.219628208,1955.8
1576.25,11475.34863,0.237743258,1957.8
1576.5,11475.34863,0.255858309,1959.8
1576.75,11475.34863,0.264889925,1961.8
1577,11475.34863,0.283595309,1963.8
1577.25,11475.34863,0.302300677,1965.8
1577.5,11475.34863,0.321006045,1967.8
1577.75,11475.34863,0.348003526,1969.8
1578,11475.34863,0.375000973,1971.8
1578.25,11475.34863,0.401998453,1973.8
1578.5,11475.34863,0.428995934,1975.8
1578.75,11475.34863,0.455993381,1977.8
1579,11475.34863,0.482990861,1979.8
1579.25,11475.34863,0.509337959,1981.8
1579.5,11475.34863,0.535685091,1983.8
1579.75,11475.34863,0.562032156,1985.8
1580,11475.34863,0.588379288,1987.8
1580.25,11475.34863,0.610277786,1989.8
1580.5,11475.34863,0.632176285,1991.8
1580.75,11475.34863,0.65407485,1993.8
1581,11475.34863,0.675973349,1995.8
1581.25,11475.34863,0.692508307,1997.8
1581.5,11475.34863,0.709043264,1999.8
1581.75,11475.34863,0.725578222,2001.8
1582,11475.34863,0.750301952,2003.8
1582.25,11475.34863,0.775025749,2005.8
1582.5,11475.34863,0.799749479,2007.8
1582.75,11475.34863,0.814456959,2009.8
1583,11475.34863,0.829164505,2011.8
1583.25,11475.34863,0.843871984,2013.8
1583.5,11475.34863,0.851326361,2015.8
1583.75,11475.34863,0.85878067,2017.8
1584,11475.34863,0.866235046,2019.8
1584.25,11475.34863,0.873689356,2021.8
1584.5,11475.34863,0.881143732,2023.8
1584.75,11475.34863,0.895457678,2025.8
1585,11475.34863,0.909771624,2027.8
1585.25,11475.34863,0.924085503,2029.8
1585.5,11475.34863,0.938399448,2031.8
1585.75,11475.34863,0.952713394,2033.8
1586,11475.34863,0.963963718,2035.8
1586.25,11475.34863,0.975214043,2037.8
1586.5,11475.34863,0.976906939,2039.8
1586.75,11475.34863,0.978599834,2041.8
1587,11468.88086,0.98029273,2043.8
1587.25,11464.7373,0.981985626,2045.8
1587.5,11459.87988,0.983678522,2047.8
1587.75,11449.67383,0.985371418,2049.8
1588,11443.78711,0.98854579,2051.8
1588.25,11443.78711,0.991720228,2053.8
1588.5,11433.07422,0.9948946,2055.8
1588.75,11418.2666,0.98939908,2057.8
1589,11409.9209,0.983903561,2059.8
1589.25,11404.10352,0.983903561,2061.8
1589.5,11395.29297,0.983,2063.8
1589.75,11395.29297,0.984,2065.8
1590,11385.66211,0.984,2067.8
1590.25,11369.51758,0.984,2069.8
1590.5,11367.00684,0.985,2071.8
1590.75,11367.00684,0.985,2073.8
1591,11363.2207,0.985,2075.8
1591.25,11363.2207,0.986,2077.8
1591.5,11363.2207,0.987,2079.8
1591.75,11363.2207,0.987,2081.8
1592,11357.54785,0.987,2083.8
1592.25,11357.54785,0.988,2085.8
1592.5,11357.54785,0.989,2087.8
1592.75,11357.54785,0.989,2089.8
1593,11351.88574,0.988584709,2091.8
1593.25,11351.88574,0.996576402,2093.8
1593.5,11351.88574,0.98332704,2095.8
1593.75,11351.88574,0.970077678,2097.8
1594,11350,0.958711046,2099.8
1594.25,11350,0.947344449,2101.8
1594.5,11350,0.935977817,2103.8
1594.75,11350,0.935977817,2105.8
1595,11350,0.909069896,2107.8
1595.25,11350,0.898824043,2109.8
1595.5,11350,0.888578225,2111.8
1595.75,11350,0.878332372,2113.8
1596,11350,0.879923948,2115.8
1596.25,11350,0.88151549,2117.8
1596.5,11350,0.883107031,2119.8
1596.75,11350,0.884698607,2121.8
1597,11350,0.886290184,2123.8
1597.25,11350,0.887881725,2125.8
1597.5,11350,0.889473266,2127.8
1597.75,11350,0.891064843,2129.8
1598,11350,0.892656419,2131.8
1598.25,11350,0.89424796,2133.8
1598.5,11350,0.889922835,2135.8
1598.75,11350,0.88559771,2137.8
1599,11350,0.881272585,2139.8
1599.25,11350,0.874989885,2141.8
1599.5,11350,0.854051965,2143.8
1599.75,11350,0.83311401,2145.8
1600,11350,0.80775136,2147.8
1600.25,11350,0.80775136,2149.8
1600.5,11350,0.766657957,2151.8
1600.75,11350,0.749421318,2153.8
1601,11350,0.732184715,2155.8
1601.25,11350,0.714948076,2157.8
1601.5,11350,0.702948698,2159.8
1601.75,11350,0.690949285,2161.8
1602,11350,0.693993696,2163.8
1602.25,11350,0.697038143,2165.8
1602.5,11350,0.710007301,2167.8
1602.75,11350,0.722976495,2169.8
1603,11350,0.735945688,2171.8
1603.25,11350,0.748914847,2173.8
1603.5,11350,0.770477529,2175.8
1603.75,11350,0.792040176,2177.8
1604,11350,0.813602823,2179.8
1604.25,11350,0.835165505,2181.8
1604.5,11350,0.856728187,2183.8
1604.75,11350,0.878290834,2185.8
1605,11350,0.891972529,2187.8
1605.25,11350,0.905654258,2189.8
1605.5,11350,0.919335952,2191.8
1605.75,11350,0.924353021,2193.8
1606,11350,0.929370054,2195.8
1606.25,11350,0.928758007,2197.8
1606.5,11350,0.928145996,2199.8
1606.75,11350,0.927533949,2201.8
1607,11350,0.926921902,2203.8
1607.25,11362.84961,0.92630989,2205.8
1607.5,11366.06641,0.925697843,2207.8
1607.75,11378.85547,0.919303068,2209.8
1608,11391.79102,0.912908258,2211.8
1608.25,11414.2998,0.902681938,2213.8
1608.5,11436.87305,0.892455582,2215.8
1608.75,11470.3877,0.882229262,2217.8
1609,11491.73438,0.875791784,2219.8
1609.25,11526.86914,0.869354341,2221.8
1609.5,11535.47559,0.869670537,2223.8
1609.75,11548.35449,0.869986697,2225.8
1610,11548.35449,0.865338524,2227.8
1610.25,11614.91016,0.860690316,2229.8
1610.5,11616.53711,0.856042142,2231.8
1610.75,11627.9043,0.851393934,2233.8
1611,11627.9043,0.84674576,2235.8
1611.25,11632.73047,0.839993605,2237.8
1611.5,11632.73047,0.833241449,2239.8
1611.75,11632.73047,0.826489329,2241.8
1612,11632.73047,0.819737174,2243.8
1612.25,11647.24902,0.813237248,2245.8
1612.5,11647.24902,0.806737286,2247.8
1612.75,11647.24902,0.80023736,2249.8
1613,11647.24902,0.793737434,2251.8
1613.25,11666.70215,0.792744659,2253.8
1613.5,11666.70215,0.791751884,2255.8
1613.75,11666.70215,0.790759073,2257.8
1614,11666.70215,0.789766298,2259.8
1614.25,11671.58203,0.79060034,2261.8
1614.5,11671.58203,0.791434345,2263.8
1614.75,11671.58203,0.792268351,2265.8
1615,11671.58203,0.793102392,2267.8
1615.25,11671.58203,0.793936434,2269.8
1615.5,11671.58203,0.794770439,2271.8
1615.75,11671.58203,0.803090259,2273.8
1616,11671.58203,0.811410078,2275.8
1616.25,11671.58203,0.819729933,2277.8
1616.5,11671.58203,0.828049752,2279.8
1616.75,11671.58203,0.836369572,2281.8
1617,11671.58203,0.835596213,2283.8
1617.25,11671.58203,0.834822889,2285.8
1617.5,11671.58203,0.834049529,2287.8
1617.75,11671.58203,0.833276206,2289.8
1618,11671.58203,0.832502846,2291.8
1618.25,11671.58203,0.833713836,2293.8
1618.5,11671.58203,0.834924826,2295.8
1618.75,11671.58203,0.836135816,2297.8
1619,11671.58203,0.837346805,2299.8
1619.25,11671.58203,0.838557795,2301.8
1619.5,11671.58203,0.844439352,2303.8
1619.75,11671.58203,0.850320909,2305.8
1620,11671.58203,0.856202501,2307.8
1620.25,11671.58203,0.862084058,2309.8
1620.5,11671.58203,0.867965614,2311.8
1620.75,11671.58203,0.872079236,2313.8
1621,11671.58203,0.876192857,2315.8
1621.25,11671.58203,0.880306478,2317.8
1621.5,11671.58203,0.884420099,2319.8
1621.75,11671.58203,0.892660446,2321.8
1622,11671.58203,0.900900827,2323.8
1622.25,11671.58203,0.909141174,2325.8
1622.5,11671.58203,0.917381556,2327.8
1622.75,11671.58203,0.925621902,2329.8
1623,11671.58203,0.93772735,2331.8
1623.25,11671.58203,0.949832762,2333.8
1623.5,11671.58203,0.961938174,2335.8
1623.75,11671.58203,0.974043621,2337.8
1624,11671.58203,0.976564041,2339.8
1624.25,11671.58203,0.979084461,2341.8
1624.5,11671.58203,0.899186668,2343.8
1624.75,11671.58203,0.888417597,2345.8
1625,11671.58203,0.877648458,2347.8
1625.25,11671.58203,0.861165905,2349.8
1625.5,11671.58203,0.844683285,2351.8
1625.75,11671.58203,0.828200731,2353.8
1626,11671.58203,0.811718111,2355.8
1626.25,11671.58203,0.795235558,2357.8
1626.5,11671.58203,0.779398146,2359.8
1626.75,11671.58203,0.763560801,2361.8
1627,11671.58203,0.747723389,2363.8
1627.25,11671.58203,0.731886044,2365.8
1627.5,11671.16992,0.716048632,2367.8
1627.75,11669.69043,0.705980043,2369.8
1628,11667.0459,0.695911455,2371.8
1628.25,11662.52832,0.685842867,2373.8
1628.5,11656.52441,0.679081097,2375.8
1628.75,11650.12207,0.672319326,2377.8
1629,11641.77539,0.665557556,2379.8
1629.25,11636.53613,0.658795786,2381.8
1629.5,11631.5957,0.648033457,2383.8
1629.75,11626.1709,0.637271194,2385.8
1630,11622.9502,0.626508865,2387.8
1630.25,11622.26563,0.615746536,2389.8
1630.5,11603.61426,0.599279871,2391.8
1630.75,11601.15625,0.582813206,2393.8
1631,11600.7373,0.56634654,2395.8
1631.25,11599.5,0.549879875,2397.8
1631.5,11599.5,0.53341321,2399.8
1631.75,11599.5,0.516946545,2401.8
1632,11599.5,0.498468084,2403.8
1632.25,11597.02637,0.479989591,2405.8
1632.5,11595.78906,0.461511097,2407.8
1632.75,11595.78906,0.443032637,2409.8
1633,11595.78906,0.443032637,2411.8
1633.25,11594.62109,0.404867644,2413.8
1633.5,11592.08301,0.387378659,2415.8
1633.75,11592.08301,0.369889641,2417.8
1634,11592.08301,0.352400656,2419.8
1634.25,11592.08301,0.334911637,2421.8
1634.5,11589.61328,0.317422652,2423.8
1634.75,11589.61328,0.294636784,2425.8
1635,11589.61328,0.271850882,2427.8
1635.25,11589.61328,0.249064996,2429.8
1635.5,11589.61328,0.226279111,2431.8
1635.75,11589.61328,0.203493226,2433.8
1636,11589.61328,0.18070734,2435.8
1636.25,11589.61328,0.157921455,2437.8
1636.5,11589.61328,0.13513557,2439.8
1636.75,11589.61328,0.114119292,2441.8
1637,11589.61328,0.093103015,2443.8
1637.25,11589.61328,0.072086738,2445.8
1637.5,11589.61328,0.051070461,2447.8
1637.75,11589.61328,0.024799879,2449.8
1638,11589.61328,-0.001470701,2451.8
1638.25,11589.61328,-0.025568003,2453.8
1638.5,11589.61328,-0.049780519,2455.8
1638.75,11589.61328,-0.073993037,2457.8
1639,11589.61328,-0.101821315,2459.8
1639.25,11589.61328,-0.129649593,2461.8
1639.5,11589.61328,-0.157477871,2463.8
1639.75,11589.61328,-0.185306149,2465.8
1640,11589.61328,-0.213134427,2467.8
1640.25,11589.61328,-0.244115968,2469.8
1640.5,11589.61328,-0.244115968,2471.8
1640.75,11589.61328,-0.303529801,2473.8
1641,11589.61328,-0.329459775,2475.8
1641.25,11589.61328,-0.355389749,2477.8
1641.5,11589.61328,-0.381319723,2479.8
1641.75,11589.61328,-0.399836848,2481.8
1642,11589.61328,-0.418353973,2483.8
1642.25,11589.61328,-0.436871098,2485.8
1642.5,11589.61328,-0.455388223,2487.8
1642.75,11589.61328,-0.465440258,2489.8
1643,11589.61328,-0.475492293,2491.8
1643.25,11589.61328,-0.485544328,2493.8
1643.5,11589.61328,-0.495596363,2495.8
1643.75,11589.61328,-0.499937734,2497.8
1644,11589.61328,-0.504279075,2499.8
1644.25,11589.61328,-0.503782549,2501.8
1644.5,11589.61328,-0.503286023,2503.8
1644.75,11589.61328,-0.502789467,2505.8
1645,11589.61328,-0.502292941,2507.8
1645.25,11589.61328,-0.501796415,2509.8
1645.5,11589.61328,-0.507302869,2511.8
1645.75,11589.61328,-0.512809323,2513.8
1646,11589.61328,-0.518315777,2515.8
1646.25,11589.61328,-0.523822231,2517.8
1646.5,11589.61328,-0.529328685,2519.8
1646.75,11589.61328,-0.529534678,2521.8
1647,11589.61328,-0.529740672,2523.8
1647.25,11589.61328,-0.529946666,2525.8
1647.5,11589.61328,-0.530152721,2527.8
1647.75,11589.61328,-0.530358714,2529.8
1648,11591.80273,-0.530564708,2531.8
1648.25,11597.19824,-0.530770702,2533.8
1648.5,11610.39844,-0.524164754,2535.8
1648.75,11612.63965,-0.511222655,2537.8
1649,11620.61035,-0.498280525,2539.8
1649.25,11635.10352,-0.485338396,2541.8
1649.5,11642.14355,-0.472396297,2543.8
1649.75,11643.5498,-0.459454198,2545.8
1650,11652.59277,-0.446512068,2547.8
1650.25,11657.66699,-0.444456224,2549.8
1650.5,11677.61719,-0.442400409,2551.8
1650.75,11685.90039,-0.440344564,2553.8
1651,11691.29395,-0.439889477,2555.8
1651.25,11691.29395,-0.43943439,2557.8
1651.5,11698.22363,-0.438979303,2559.8
1651.75,11698.59766,-0.438524185,2561.8
1652,11698.59766,-0.438069097,2563.8
1652.25,11698.59766,-0.43761401,2565.8
1652.5,11706.19629,-0.437158923,2567.8
1652.75,11706.19629,-0.445284259,2569.8
1653,11706.19629,-0.453409564,2571.8
1653.25,11706.19629,-0.4615349,2573.8
1653.5,11711.90723,-0.469660236,2575.8
1653.75,11711.90723,-0.481312936,2577.8
1654,11711.90723,-0.492965637,2579.8
1654.25,11711.90723,-0.504618337,2581.8
1654.5,11715.71875,-0.516271037,2583.8
1654.75,11715.71875,-0.516320936,2585.8
1655,11715.71875,-0.516370835,2587.8
1655.25,11715.71875,-0.516420734,2589.8
1655.5,11715.71875,-0.516470632,2591.8
1655.75,11715.71875,-0.511833929,2593.8
1656,11715.71875,-0.507197226,2595.8
1656.25,11715.71875,-0.502560523,2597.8
1656.5,11715.71875,-0.49792382,2599.8
1656.75,11715.71875,-0.498056996,2601.8
1657,11715.71875,-0.498190172,2603.8
1657.25,11715.71875,-0.498323348,2605.8
1657.5,11715.71875,-0.498923609,2607.8
1657.75,11715.71875,-0.49952387,2609.8
1658,11715.71875,-0.500124131,2611.8
1658.25,11715.71875,-0.496702317,2613.8
1658.5,11715.71875,-0.493280503,2615.8
1658.75,11715.71875,-0.48985872,2617.8
1659,11715.71875,-0.486436905,2619.8
1659.25,11715.71875,-0.483015091,2621.8
1659.5,11715.71875,-0.472927001,2623.8
1659.75,11715.71875,-0.46283888,2625.8
1660,11715.71875,-0.452750791,2627.8
1660.25,11715.71875,-0.442662701,2629.8
1660.5,11715.71875,-0.43210611,2631.8
1660.75,11715.71875,-0.42154952,2633.8
1661,11715.71875,-0.41099293,2635.8
1661.25,11715.71875,-0.40043634,2637.8
1661.5,11715.71875,-0.38987975,2639.8
1661.75,11715.71875,-0.383162652,2641.8
1662,11715.71875,-0.376445524,2643.8
1662.25,11715.71875,-0.375,2645.8
1662.5,11715.71875,-0.376,2647.8
1662.75,11715.71875,-0.374,2649.8
1663,11715.71875,-0.374,2651.8
1663.25,11715.71875,-0.373,2653.8
1663.5,11715.71875,-0.373,2655.8
1663.75,11715.71875,-0.372,2657.8
1664,11715.71875,-0.372,2659.8
1664.25,11715.71875,-0.37,2661.8
1664.5,11715.71875,-0.368,2663.8
1664.75,11715.71875,-0.368,2665.8
1665,11715.71875,-0.368,2667.8
1665.25,11715.71875,-0.367,2669.8
1665.5,11715.71875,-0.367335258,2671.8
1665.75,11715.71875,-0.371487218,2673.8
1666,11715.71875,-0.375639177,2675.8
1666.25,11715.71875,-0.377289403,2677.8
1666.5,11715.71875,-0.378939629,2679.8
1666.75,11715.71875,-0.380589854,2681.8
1667,11715.71875,-0.38224008,2683.8
1667.25,11715.71875,-0.385168383,2685.8
1667.5,11715.71875,-0.388096686,2687.8
1667.75,11715.71875,-0.391024989,2689.8
1668,11715.71875,-0.393953293,2691.8
1668.25,11714.29883,-0.403311945,2693.8
1668.5,11711.77148,-0.412670597,2695.8
1668.75,11703.88379,-0.422029218,2697.8
1669,11699.1543,-0.431387871,2699.8
1669.25,11688.51855,-0.440746523,2701.8
1669.5,11683.04883,-0.445396423,2703.8
1669.75,11680.00684,-0.450046324,2705.8
1670,11675.24316,-0.454696225,2707.8
1670.25,11669.29199,-0.448825744,2709.8
1670.5,11666.89844,-0.442955263,2711.8
1670.75,11646.25586,-0.450604654,2713.8
1671,11645.78418,-0.458254045,2715.8
1671.25,11641.53613,-0.465903405,2717.8
1671.5,11641.53613,-0.473552796,2719.8
1671.75,11634.93652,-0.474152811,2721.8
1672,11634.93652,-0.474752826,2723.8
1672.25,11634.46875,-0.475352872,2725.8
1672.5,11633.41113,-0.475952887,2727.8
1672.75,11630.21191,-0.476552902,2729.8
1673,11630.21191,-0.477152917,2731.8
1673.25,11630.21191,-0.477752932,2733.8
1673.5,11630.21191,-0.478352977,2735.8
1673.75,11624.54297,-0.478952992,2737.8
1674,11624.54297,-0.479553007,2739.8
1674.25,11624.54297,-0.48289259,2741.8
1674.5,11624.54297,-0.486232173,2743.8
1674.75,11621.71289,-0.489571756,2745.8
1675,11621.71289,-0.492911339,2747.8
1675.25,11621.71289,-0.507494127,2749.8
1675.5,11621.71289,-0.522076884,2751.8
1675.75,11621.71289,-0.536659671,2753.8
1676,11621.71289,-0.544810818,2755.8
1676.25,11621.71289,-0.552962026,2757.8
1676.5,11621.71289,-0.561113173,2759.8
1676.75,11621.71289,-0.575453358,2761.8
1677,11621.71289,-0.589793544,2763.8
1677.25,11621.71289,-0.670663489,2765.8
1677.5,11621.71289,-0.69255408,2767.8
1677.75,11621.71289,-0.719916744,2769.8
1678,11621.71289,-0.747279407,2771.8
1678.25,11621.71289,-0.774642071,2773.8
1678.5,11621.71289,-0.794678768,2775.8
1678.75,11621.71289,-0.814715465,2777.8
1679,11621.71289,-0.834752163,2779.8
1679.25,11621.71289,-0.85478886,2781.8
1679.5,11621.71289,-0.874825558,2783.8
1679.75,11621.71289,-0.894862255,2785.8
1680,11621.71289,-0.910048183,2787.8
1680.25,11621.71289,-0.914736926,2789.8
1680.5,11621.71289,-0.919425737,2791.8
1680.75,11621.71289,-0.92411448,2793.8
1681,11621.71289,-0.9134307,2795.8
1681.25,11621.71289,-0.902746853,2797.8
1681.5,11621.71289,-0.883503231,2799.8
1681.75,11621.71289,-0.864259609,2801.8
1682,11621.71289,-0.845015987,2803.8
1682.25,11621.71289,-0.825772365,2805.8
1682.5,11621.71289,-0.806528744,2807.8
1682.75,11621.71289,-0.787285122,2809.8
1683,11621.71289,-0.771228556,2811.8
1683.25,11621.71289,-0.755171991,2813.8
1683.5,11621.71289,-0.739115494,2815.8
1683.75,11621.71289,-0.723058928,2817.8
1684,11621.71289,-0.710091351,2819.8
1684.25,11621.71289,-0.705496007,2821.8
1684.5,11621.71289,-0.70090073,2823.8
1684.75,11621.71289,-0.700312658,2825.8
1685,11621.71289,-0.699724585,2827.8
1685.25,11621.71289,-0.699136513,2829.8
1685.5,11621.71289,-0.69854844,2831.8
1685.75,11621.71289,-0.697960435,2833.8
1686,11621.71289,-0.697372363,2835.8
1686.25,11621.71289,-0.69678429,2837.8
1686.5,11621.71289,-0.696196218,2839.8
1686.75,11621.71289,-0.695608145,2841.8
1687,11621.71289,-0.691643038,2843.8
1687.25,11621.71289,-0.687677999,2845.8
1687.5,11621.71289,-0.683712892,2847.8
1687.75,11621.71289,-0.679747852,2849.8
1688,11621.71289,-0.675782745,2851.8
1688.25,11621.71289,-0.675767382,2853.8
1688.5,11621.71289,-0.675751951,2855.8
1688.75,11643.34375,-0.67573652,2857.8
1689,11659.68848,-0.675721156,2859.8
1689.25,11685.73926,-0.671233356,2861.8
1689.5,11731.20801,-0.606132323,2863.8
1689.75,11753.45898,-0.602052504,2865.8
1690,11757.89551,-0.597972685,2867.8
1690.25,11794.07422,-0.591446907,2869.8
1690.5,11827.94727,-0.584921068,2871.8
1690.75,11840.53906,-0.57839529,2873.8
1691,11905.06055,-0.571869512,2875.8
1691.25,11920.24902,-0.565343672,2877.8
1691.5,11923.29199,-0.558817894,2879.8
1691.75,11939.04688,-0.552292055,2881.8
1692,11965.8584,-0.545766277,2883.8
1692.25,11965.8584,-0.530908892,2885.8
1692.5,11967.86914,-0.516051477,2887.8
1692.75,11979.88965,-0.501194093,2889.8
1693,11985.91504,-0.501194093,2891.8
1693.25,11985.91504,-0.468995217,2893.8
1693.5,11985.91504,-0.452583067,2895.8
1693.75,12004.05273,-0.436170886,2897.8
1694,12004.05273,-0.438909408,2899.8
1694.25,12004.05273,-0.44164796,2901.8
1694.5,12004.05273,-0.437607273,2903.8
1694.75,12009.72949,-0.433566586,2905.8
1695,12022.28418,-0.429525898,2907.8
1695.25,12022.28418,-0.425485211,2909.8
1695.5,12022.28418,-0.418472413,2911.8
1695.75,12022.28418,-0.411459584,2913.8
1696,12022.28418,-0.404446786,2915.8
1696.25,12022.28418,-0.397433958,2917.8
1696.5,12022.28418,-0.39042116,2919.8
1696.75,12022.28418,-0.389874181,2921.8
1697,12022.28418,-0.389327203,2923.8
1697.25,12022.28418,-0.388780225,2925.8
1697.5,12022.28418,-0.388233246,2927.8
1697.75,12022.28418,-0.387686268,2929.8
1698,12022.28418,-0.38713929,2931.8
1698.25,12022.28418,-0.390982566,2933.8
1698.5,12022.28418,-0.394825843,2935.8
1698.75,12022.28418,-0.39866912,2937.8
1699,12022.28418,-0.402512397,2939.8
1699.25,12022.28418,-0.406355643,2941.8
1699.5,12022.28418,-0.410198919,2943.8
1699.75,12022.28418,-0.414042196,2945.8
1700,12022.28418,-0.417885473,2947.8
1700.25,12022.28418,-0.421728749,2949.8
1700.5,12022.28418,-0.421242129,2951.8
1700.75,12022.28418,-0.42075554,2953.8
1701,12022.28418,-0.42026892,2955.8
1701.25,12022.28418,-0.414869247,2957.8
1701.5,12022.28418,-0.409469543,2959.8
1701.75,12022.28418,-0.40406987,2961.8
1702,12022.28418,-0.488448851,2963.8
1702.25,12022.28418,-0.48991474,2965.8
1702.5,12022.28418,-0.49138063,2967.8
1702.75,12022.28418,-0.49284652,2969.8
1703,12022.28418,-0.494312409,2971.8
1703.25,12022.28418,-0.495778299,2973.8
1703.5,12022.28418,-0.491553399,2975.8
1703.75,12022.28418,-0.487328529,2977.8
1704,12022.28418,-0.48310366,2979.8
1704.25,12022.28418,-0.47887876,2981.8
1704.5,12022.28418,-0.470205492,2983.8
1704.75,12022.28418,-0.461532224,2985.8
1705,12022.28418,-0.452858956,2987.8
1705.25,12022.28418,-0.444185718,2989.8
1705.5,12022.28418,-0.43551245,2991.8
1705.75,12022.28418,-0.426839182,2993.8
1706,12022.28418,-0.418165914,2995.8
1706.25,12022.28418,-0.409492646,2997.8
1706.5,12022.28418,-0.400819409,2999.8
1706.75,12022.28418,-0.392146141,3001.8
1707,12022.28418,-0.383472873,3003.8
1707.25,12022.28418,-0.374799605,3005.8
1707.5,12022.28418,-0.368891347,3007.8
1707.75,12022.28418,-0.362983088,3009.8
1708,12022.28418,-0.362983088,3011.8
1708.25,12022.28418,-0.345357187,3013.8
1708.5,12022.28418,-0.327731286,3015.8
